run_id,repeat,system,query,concurrency,request_id,success,status,latency_ms,error
20260527-205309,2,spin,space,50,28384,true,200,440.931,
20260527-205309,2,spin,space,50,28383,true,200,444.406,
20260527-205309,2,spin,space,50,28351,true,200,1033.601,
20260527-205309,2,spin,space,50,28373,true,200,590.265,
20260527-205309,2,spin,space,50,28379,true,200,577.024,
20260527-205309,2,spin,space,50,28381,true,200,612.350,
20260527-205309,2,spin,space,50,28377,true,200,731.911,
20260527-205309,2,spin,space,50,28359,true,200,1034.748,
20260527-205309,2,spin,space,50,28358,true,200,1037.533,
20260527-205309,2,spin,space,50,28352,true,200,1123.486,
20260527-205309,2,spin,space,50,28366,true,200,891.597,
20260527-205309,2,spin,space,50,28365,true,200,903.005,
20260527-205309,2,spin,space,50,28374,true,200,754.857,
20260527-205309,2,spin,space,50,28367,true,200,902.582,
20260527-205309,2,spin,space,50,28385,true,200,617.556,
20260527-205309,2,spin,space,50,28349,true,200,1224.328,
20260527-205309,2,spin,space,50,28390,true,200,722.442,
20260527-205309,2,spin,space,50,28369,true,200,1037.048,
20260527-205309,2,spin,space,50,28394,true,200,611.995,
20260527-205309,2,spin,space,50,28348,true,200,1346.135,
20260527-205309,2,spin,space,50,28353,true,200,1221.745,
20260527-205309,2,spin,space,50,28350,true,200,1351.784,
20260527-205309,2,spin,space,50,28388,true,200,758.311,
20260527-205309,2,spin,space,50,28389,true,200,756.040,
20260527-205309,2,spin,space,50,28392,true,200,723.800,
20260527-205309,2,spin,space,50,28387,true,200,782.547,
20260527-205309,2,spin,space,50,28393,true,200,808.984,
20260527-205309,2,spin,space,50,28391,true,200,924.691,
20260527-205309,2,spin,space,50,28421,true,200,514.761,
20260527-205309,2,spin,space,50,28409,true,200,665.732,
20260527-205309,2,spin,space,50,28417,true,200,523.953,
20260527-205309,2,spin,space,50,28425,true,200,380.821,
20260527-205309,2,spin,space,50,28413,true,200,551.525,
20260527-205309,2,spin,space,50,28415,true,200,546.039,
20260527-205309,2,spin,space,50,28411,true,200,678.851,
20260527-205309,2,spin,space,50,28412,true,200,642.620,
20260527-205309,2,spin,space,50,28416,true,200,668.898,
20260527-205309,2,spin,space,50,28419,true,200,677.793,
20260527-205309,2,spin,space,50,28410,true,200,822.104,
20260527-205309,2,spin,space,50,28395,true,200,988.016,
20260527-205309,2,spin,space,50,28414,true,200,705.069,
20260527-205309,2,spin,space,50,28418,true,200,699.315,
20260527-205309,2,spin,space,50,28422,true,200,659.776,
20260527-205309,2,spin,space,50,28424,true,200,552.001,
20260527-205309,2,spin,space,50,28423,true,200,569.443,
20260527-205309,2,spin,space,50,28420,true,200,719.898,
20260527-205309,2,spin,space,50,28402,true,200,1061.894,
20260527-205309,2,spin,space,50,28404,true,200,1000.899,
20260527-205309,2,spin,space,50,28408,true,200,1004.696,
20260527-205309,2,spin,space,50,28406,true,200,1014.418,
20260527-205309,2,spin,space,50,28405,true,200,1019.851,
20260527-205309,2,spin,space,50,28407,true,200,1021.892,
20260527-205309,2,spin,space,50,28398,true,200,1164.507,
20260527-205309,2,spin,space,50,28403,true,200,1041.430,
20260527-205309,2,spin,space,50,28399,true,200,1169.329,
20260527-205309,2,spin,space,50,28400,true,200,1169.487,
20260527-205309,2,spin,space,50,28396,true,200,1287.967,
20260527-205309,2,spin,space,50,28401,true,200,1265.552,
20260527-205309,2,spin,space,50,28428,true,200,831.489,
20260527-205309,2,spin,space,50,28432,true,200,809.363,
20260527-205309,2,spin,space,50,28397,true,200,1295.405,
20260527-205309,2,spin,space,50,28426,true,200,855.246,
20260527-205309,2,spin,space,50,28429,true,200,844.165,
20260527-205309,2,spin,space,50,28431,true,200,840.464,
20260527-205309,2,spin,space,50,28427,true,200,862.885,
20260527-205309,2,spin,space,50,28430,true,200,852.318,
20260527-205309,2,spin,space,100,28434,true,200,138.492,
20260527-205309,2,spin,space,100,28441,true,200,140.688,
20260527-205309,2,spin,space,100,28437,true,200,142.263,
20260527-205309,2,spin,space,100,28443,true,200,141.509,
20260527-205309,2,spin,space,100,28445,true,200,142.776,
20260527-205309,2,spin,space,100,28439,true,200,144.023,
20260527-205309,2,spin,space,100,28444,true,200,143.599,
20260527-205309,2,spin,space,100,28436,true,200,146.208,
20260527-205309,2,spin,space,100,28433,true,200,147.897,
20260527-205309,2,spin,space,100,28435,true,200,148.897,
20260527-205309,2,spin,space,100,28438,true,200,276.625,
20260527-205309,2,spin,space,100,28447,true,200,278.218,
20260527-205309,2,spin,space,100,28440,true,200,280.745,
20260527-205309,2,spin,space,100,28462,true,200,275.311,
20260527-205309,2,spin,space,100,28442,true,200,284.360,
20260527-205309,2,spin,space,100,28458,true,200,280.247,
20260527-205309,2,spin,space,100,28472,true,200,273.667,
20260527-205309,2,spin,space,100,28459,true,200,285.728,
20260527-205309,2,spin,space,100,28471,true,200,283.174,
20260527-205309,2,spin,space,100,28469,true,200,286.169,
20260527-205309,2,spin,space,100,28485,true,200,402.402,
20260527-205309,2,spin,space,100,28505,true,200,396.137,
20260527-205309,2,spin,space,100,28503,true,200,401.876,
20260527-205309,2,spin,space,100,28490,true,200,407.605,
20260527-205309,2,spin,space,100,28478,true,200,415.922,
20260527-205309,2,spin,space,100,28497,true,200,409.587,
20260527-205309,2,spin,space,100,28509,true,200,406.446,
20260527-205309,2,spin,space,100,28495,true,200,424.265,
20260527-205309,2,spin,space,100,28504,true,200,422.565,
20260527-205309,2,spin,space,100,28498,true,200,427.349,
20260527-205309,2,spin,space,100,28520,true,200,530.271,
20260527-205309,2,spin,space,100,28515,true,200,536.137,
20260527-205309,2,spin,space,100,28516,true,200,536.219,
20260527-205309,2,spin,space,100,28517,true,200,539.775,
20260527-205309,2,spin,space,100,28470,true,200,569.358,
20260527-205309,2,spin,space,100,28514,true,200,547.083,
20260527-205309,2,spin,space,100,28513,true,200,549.170,
20260527-205309,2,spin,space,100,28451,true,200,588.981,
20260527-205309,2,spin,space,100,28521,true,200,566.343,
20260527-205309,2,spin,space,100,28463,true,200,607.838,
20260527-205309,2,spin,space,100,28522,true,200,677.077,
20260527-205309,2,spin,space,100,28510,true,200,685.604,
20260527-205309,2,spin,space,100,28491,true,200,694.298,
20260527-205309,2,spin,space,100,28506,true,200,688.572,
20260527-205309,2,spin,space,100,28479,true,200,701.220,
20260527-205309,2,spin,space,100,28484,true,200,702.942,
20260527-205309,2,spin,space,100,28523,true,200,693.405,
20260527-205309,2,spin,space,100,28499,true,200,708.968,
20260527-205309,2,spin,space,100,28524,true,200,709.680,
20260527-205309,2,spin,space,100,28525,true,200,718.366,
20260527-205309,2,spin,space,100,28527,true,200,813.792,
20260527-205309,2,spin,space,100,28528,true,200,820.870,
20260527-205309,2,spin,space,100,28529,true,200,822.014,
20260527-205309,2,spin,space,100,28518,true,200,829.481,
20260527-205309,2,spin,space,100,28530,true,200,822.531,
20260527-205309,2,spin,space,100,28452,true,200,873.465,
20260527-205309,2,spin,space,100,28526,true,200,837.199,
20260527-205309,2,spin,space,100,28473,true,200,866.380,
20260527-205309,2,spin,space,100,28531,true,200,847.395,
20260527-205309,2,spin,space,100,28461,true,200,886.805,
20260527-205309,2,spin,space,100,28507,true,200,972.561,
20260527-205309,2,spin,space,100,28486,true,200,983.576,
20260527-205309,2,spin,space,100,28532,true,200,965.095,
20260527-205309,2,spin,space,100,28480,true,200,988.686,
20260527-205309,2,spin,space,100,28511,true,200,980.014,
20260527-205309,2,spin,space,100,28492,true,200,988.443,
20260527-205309,2,spin,space,100,28534,true,200,880.072,
20260527-205309,2,spin,space,100,28535,true,200,890.694,
20260527-205309,2,spin,space,100,28533,true,200,898.033,
20260527-205309,2,spin,space,100,28500,true,200,1009.404,
20260527-205309,2,spin,space,100,28536,true,200,1000.529,
20260527-205309,2,spin,space,100,28519,true,200,1108.568,
20260527-205309,2,spin,space,100,28539,true,200,1004.290,
20260527-205309,2,spin,space,100,28538,true,200,1004.822,
20260527-205309,2,spin,space,100,28474,true,200,1136.147,
20260527-205309,2,spin,space,100,28537,true,200,1011.244,
20260527-205309,2,spin,space,100,28540,true,200,1016.938,
20260527-205309,2,spin,space,100,28541,true,200,1029.831,
20260527-205309,2,spin,space,100,28464,true,200,1169.493,
20260527-205309,2,spin,space,100,28453,true,200,1180.417,
20260527-205309,2,spin,space,100,28508,true,200,1249.015,
20260527-205309,2,spin,space,100,28512,true,200,1256.535,
20260527-205309,2,spin,space,100,28487,true,200,1273.518,
20260527-205309,2,spin,space,100,28543,true,200,1022.151,
20260527-205309,2,spin,space,100,28542,true,200,1155.656,
20260527-205309,2,spin,space,100,28481,true,200,1290.762,
20260527-205309,2,spin,space,100,28544,true,200,1036.578,
20260527-205309,2,spin,space,100,28493,true,200,1292.217,
20260527-205309,2,spin,space,100,28545,true,200,1050.286,
20260527-205309,2,spin,space,100,28501,true,200,1305.529,
20260527-205309,2,spin,space,100,28546,true,200,1180.192,
20260527-205309,2,spin,space,100,28547,true,200,1189.061,
20260527-205309,2,spin,space,100,28475,true,200,1461.492,
20260527-205309,2,spin,space,100,28554,true,200,1060.043,
20260527-205309,2,spin,space,100,28553,true,200,1066.679,
20260527-205309,2,spin,space,100,28549,true,200,1208.696,
20260527-205309,2,spin,space,100,28548,true,200,1221.223,
20260527-205309,2,spin,space,100,28454,true,200,1510.316,
20260527-205309,2,spin,space,100,28466,true,200,1507.346,
20260527-205309,2,spin,space,100,28555,true,200,1088.827,
20260527-205309,2,spin,space,100,28556,true,200,1223.943,
20260527-205309,2,spin,space,100,28559,true,200,1231.698,
20260527-205309,2,spin,space,100,28550,true,200,1379.083,
20260527-205309,2,spin,space,100,28476,true,200,1658.838,
20260527-205309,2,spin,space,100,28482,true,200,1661.270,
20260527-205309,2,spin,space,100,28494,true,200,1656.944,
20260527-205309,2,spin,space,100,28465,true,200,1681.829,
20260527-205309,2,spin,space,100,28488,true,200,1677.301,
20260527-205309,2,spin,space,100,28502,true,200,1673.603,
20260527-205309,2,spin,space,100,28455,true,200,1714.086,
20260527-205309,2,spin,space,100,28557,true,200,1371.644,
20260527-205309,2,spin,space,100,28582,true,200,1053.550,
20260527-205309,2,spin,space,100,28551,true,200,1520.479,
20260527-205309,2,spin,space,100,28467,true,200,1809.399,
20260527-205309,2,spin,space,100,28496,true,200,1802.539,
20260527-205309,2,spin,space,100,28483,true,200,1815.670,
20260527-205309,2,spin,space,100,28626,true,200,356.616,
20260527-205309,2,spin,space,100,28477,true,200,1840.412,
20260527-205309,2,spin,space,100,28489,true,200,1855.311,
20260527-205309,2,spin,space,100,28627,true,200,399.644,
20260527-205309,2,spin,space,100,28628,true,200,463.042,
20260527-205309,2,spin,space,100,28552,true,200,1664.996,
20260527-205309,2,spin,space,100,28632,true,200,444.005,
20260527-205309,2,spin,space,100,28631,true,200,460.892,
20260527-205309,2,spin,space,100,28629,true,200,478.398,
20260527-205309,2,spin,space,100,28633,true,200,333.879,
20260527-205309,2,spin,space,100,28583,true,200,1137.609,
20260527-205309,2,spin,space,100,28634,true,200,339.149,
20260527-205309,2,spin,space,100,28635,true,200,341.043,
20260527-205309,2,spin,space,100,28457,true,200,2009.594,
20260527-205309,2,spin,space,100,28558,true,200,1675.356,
20260527-205309,2,spin,space,100,28560,true,200,1663.038,
20260527-205309,2,spin,space,100,28605,true,200,970.204,
20260527-205309,2,spin,space,100,28468,true,200,2113.266,
20260527-205309,2,spin,space,100,28604,true,200,979.834,
20260527-205309,2,spin,space,100,28449,true,200,2142.824,
20260527-205309,2,spin,space,100,28630,true,200,637.324,
20260527-205309,2,spin,space,100,28598,true,200,1141.390,
20260527-205309,2,spin,space,100,28450,true,200,2160.021,
20260527-205309,2,spin,space,100,28593,true,200,1160.508,
20260527-205309,2,spin,space,100,28561,true,200,1823.222,
20260527-205309,2,spin,space,100,28615,true,200,982.632,
20260527-205309,2,spin,space,100,28599,true,200,1260.189,
20260527-205309,2,spin,space,100,28616,true,200,984.881,
20260527-205309,2,spin,space,100,28571,true,200,1688.102,
20260527-205309,2,spin,space,100,28448,true,200,2296.651,
20260527-205309,2,spin,space,100,28584,true,200,1438.677,
20260527-205309,2,spin,space,100,28456,true,200,2297.832,
20260527-205309,2,spin,space,100,28596,true,200,1298.026,
20260527-205309,2,spin,space,100,28595,true,200,1317.888,
20260527-205309,2,spin,space,100,28617,true,200,1113.779,
20260527-205309,2,spin,space,100,28606,true,200,1273.903,
20260527-205309,2,spin,space,100,28600,true,200,1390.631,
20260527-205309,2,spin,space,100,28562,true,200,1991.281,
20260527-205309,2,spin,space,100,28585,true,200,1587.427,
20260527-205309,2,spin,space,100,28460,true,200,2444.664,
20260527-205309,2,spin,space,100,28572,true,200,1838.677,
20260527-205309,2,spin,space,100,28597,true,200,1452.968,
20260527-205309,2,spin,space,100,28446,true,200,2465.593,
20260527-205309,2,spin,space,100,28594,true,200,1486.145,
20260527-205309,2,spin,space,100,28607,true,200,1402.519,
20260527-205309,2,spin,space,100,28601,true,200,1520.923,
20260527-205309,2,spin,space,100,28618,true,200,1254.705,
20260527-205309,2,spin,space,100,28611,true,200,1406.777,
20260527-205309,2,spin,space,100,28591,true,200,1695.638,
20260527-205309,2,spin,space,100,28586,true,200,1723.673,
20260527-205309,2,spin,space,100,28563,true,200,2026.899,
20260527-205309,2,spin,space,100,28589,true,200,1719.812,
20260527-205309,2,spin,space,100,28573,true,200,1883.159,
20260527-205309,2,spin,space,100,28609,true,200,1483.050,
20260527-205309,2,spin,space,100,28612,true,200,1514.775,
20260527-205309,2,spin,space,100,28602,true,200,1663.686,
20260527-205309,2,spin,space,100,28619,true,200,1386.518,
20260527-205309,2,spin,space,100,28592,true,200,1831.989,
20260527-205309,2,spin,space,100,28587,true,200,1861.787,
20260527-205309,2,spin,space,100,28590,true,200,1851.384,
20260527-205309,2,spin,space,100,28564,true,200,2164.046,
20260527-205309,2,spin,space,100,28610,true,200,1558.328,
20260527-205309,2,spin,space,100,28574,true,200,2023.954,
20260527-205309,2,spin,space,100,28608,true,200,1646.583,
20260527-205309,2,spin,space,100,28603,true,200,1705.559,
20260527-205309,2,spin,space,100,28613,true,200,1572.762,
20260527-205309,2,spin,space,100,28620,true,200,1538.322,
20260527-205309,2,spin,space,100,28567,true,200,2286.582,
20260527-205309,2,spin,space,100,28588,true,200,1996.679,
20260527-205309,2,spin,space,100,28614,true,200,1586.289,
20260527-205309,2,spin,space,100,28579,true,200,2153.301,
20260527-205309,2,spin,space,100,28578,true,200,2160.955,
20260527-205309,2,spin,space,100,28568,true,200,2313.478,
20260527-205309,2,spin,space,100,28565,true,200,2373.761,
20260527-205309,2,spin,space,100,28580,true,200,2258.542,
20260527-205309,2,spin,space,100,28566,true,200,2421.815,
20260527-205309,2,spin,space,100,28621,true,200,1672.223,
20260527-205309,2,spin,space,100,28576,true,200,2292.890,
20260527-205309,2,spin,space,100,28581,true,200,2265.808,
20260527-205309,2,spin,space,100,28624,true,200,1546.186,
20260527-205309,2,spin,space,100,28623,true,200,1557.950,
20260527-205309,2,spin,space,100,28577,true,200,2299.312,
20260527-205309,2,spin,space,100,28569,true,200,2451.592,
20260527-205309,2,spin,space,100,28640,true,200,1375.348,
20260527-205309,2,spin,space,100,28722,true,200,194.836,
20260527-205309,2,spin,space,100,28637,true,200,1457.485,
20260527-205309,2,spin,space,100,28625,true,200,1661.989,
20260527-205309,2,spin,space,100,28570,true,200,2565.820,
20260527-205309,2,spin,space,100,28575,true,200,2440.293,
20260527-205309,2,spin,space,100,28681,true,200,850.314,
20260527-205309,2,spin,space,100,28622,true,200,1826.011,
20260527-205309,2,spin,space,100,28638,true,200,1477.173,
20260527-205309,2,spin,space,100,28636,true,200,1484.797,
20260527-205309,2,spin,space,100,28639,true,200,1557.357,
20260527-205309,2,spin,space,100,28692,true,200,790.974,
20260527-205309,2,spin,space,100,28657,true,200,1299.161,
20260527-205309,2,spin,space,100,28667,true,200,1162.319,
20260527-205309,2,spin,space,100,28682,true,200,964.732,
20260527-205309,2,spin,space,100,28672,true,200,1132.057,
20260527-205309,2,spin,space,100,28702,true,200,670.252,
20260527-205309,2,spin,space,100,28670,true,200,1171.223,
20260527-205309,2,spin,space,100,28673,true,200,1060.299,
20260527-205309,2,spin,space,100,28669,true,200,1187.255,
20260527-205309,2,spin,space,100,28712,true,200,629.368,
20260527-205309,2,spin,space,100,28676,true,200,1167.464,
20260527-205309,2,spin,space,100,28683,true,200,1044.134,
20260527-205309,2,spin,space,100,28658,true,200,1482.029,
20260527-205309,2,spin,space,100,28713,true,200,627.534,
20260527-205309,2,spin,space,100,28671,true,200,1333.932,
20260527-205309,2,spin,space,100,28707,true,200,776.988,
20260527-205309,2,spin,space,100,28668,true,200,1364.254,
20260527-205309,2,spin,space,100,28693,true,200,954.004,
20260527-205309,2,spin,space,100,28674,true,200,1234.881,
20260527-205309,2,spin,space,100,28708,true,200,899.893,
20260527-205309,2,spin,space,100,28677,true,200,1364.707,
20260527-205309,2,spin,space,100,28684,true,200,1238.724,
20260527-205309,2,spin,space,100,28704,true,200,962.236,
20260527-205309,2,spin,space,100,28659,true,200,1673.309,
20260527-205309,2,spin,space,100,28714,true,200,819.159,
20260527-205309,2,spin,space,100,28663,true,200,1571.730,
20260527-205309,2,spin,space,100,28694,true,200,1132.807,
20260527-205309,2,spin,space,100,28675,true,200,1413.697,
20260527-205309,2,spin,space,100,28705,true,200,1009.530,
20260527-205309,2,spin,space,100,28709,true,200,1071.341,
20260527-205309,2,spin,space,100,28685,true,200,1391.947,
20260527-205309,2,spin,space,100,28678,true,200,1517.552,
20260527-205309,2,spin,space,100,28715,true,200,965.524,
20260527-205309,2,spin,space,100,28664,true,200,1710.865,
20260527-205309,2,spin,space,100,28703,true,200,1130.922,
20260527-205309,2,spin,space,100,28695,true,200,1263.596,
20260527-205309,2,spin,space,100,28679,true,200,1537.655,
20260527-205309,2,spin,space,100,28660,true,200,1831.568,
20260527-205309,2,spin,space,100,28706,true,200,1132.399,
20260527-205309,2,spin,space,100,28710,true,200,1230.511,
20260527-205309,2,spin,space,100,28641,true,200,2271.073,
20260527-205309,2,spin,space,100,28696,true,200,1389.408,
20260527-205309,2,spin,space,100,28686,true,200,1527.876,
20260527-205309,2,spin,space,100,28665,true,200,1858.559,
20260527-205309,2,spin,space,100,28716,true,200,1112.739,
20260527-205309,2,spin,space,100,28719,true,200,1104.196,
20260527-205309,2,spin,space,100,28680,true,200,1689.407,
20260527-205309,2,spin,space,100,28720,true,200,1110.106,
20260527-205309,2,spin,space,100,28661,true,200,1987.828,
20260527-205309,2,spin,space,100,28711,true,200,1368.011,
20260527-205309,2,spin,space,100,28666,true,200,1991.578,
20260527-205309,2,spin,space,100,28642,true,200,2399.692,
20260527-205309,2,spin,space,100,28687,true,200,1669.928,
20260527-205309,2,spin,space,100,28697,true,200,1536.626,
20260527-205309,2,spin,space,100,28721,true,200,1230.025,
20260527-205309,2,spin,space,100,28690,true,200,1660.958,
20260527-205309,2,spin,space,100,28717,true,200,1261.940,
20260527-205309,2,spin,space,100,28662,true,200,2129.199,
20260527-205309,2,spin,space,100,28689,true,200,1700.304,
20260527-205309,2,spin,space,100,28649,true,200,2412.564,
20260527-205309,2,spin,space,100,28691,true,200,1790.183,
20260527-205309,2,spin,space,100,28653,true,200,2306.628,
20260527-205309,2,spin,space,100,28688,true,200,1815.076,
20260527-205309,2,spin,space,100,28718,true,200,1391.893,
20260527-205309,2,spin,space,100,28650,true,200,2409.000,
20260527-205309,2,spin,space,100,28655,true,200,2310.195,
20260527-205309,2,spin,space,100,28698,true,200,1687.688,
20260527-205309,2,spin,space,100,28656,true,200,2305.272,
20260527-205309,2,spin,space,100,28645,true,200,2486.189,
20260527-205309,2,spin,space,100,28647,true,200,2596.650,
20260527-205309,2,spin,space,100,28646,true,200,2608.935,
20260527-205309,2,spin,space,100,28651,true,200,2553.191,
20260527-205309,2,spin,space,100,28644,true,200,2629.673,
20260527-205309,2,spin,space,100,28699,true,200,1847.115,
20260527-205309,2,spin,space,100,28643,true,200,2634.000,
20260527-205309,2,spin,space,100,28648,true,200,2614.087,
20260527-205309,2,spin,space,100,28701,true,200,1853.714,
20260527-205309,2,spin,space,100,28654,true,200,2492.405,
20260527-205309,2,spin,space,100,28700,true,200,1868.392,
20260527-205309,2,spin,space,100,28724,true,200,1593.471,
20260527-205309,2,spin,space,100,28734,true,200,1449.006,
20260527-205309,2,spin,space,100,28723,true,200,1596.397,
20260527-205309,2,spin,space,100,28743,true,200,1308.891,
20260527-205309,2,spin,space,100,28752,true,200,1168.237,
20260527-205309,2,spin,space,100,28652,true,200,2707.644,
20260527-205309,2,spin,space,100,28744,true,200,1319.521,
20260527-205309,2,spin,space,100,28735,true,200,1462.103,
20260527-205309,2,spin,space,100,28759,true,200,1104.719,
20260527-205309,2,spin,space,100,28760,true,200,1105.791,
20260527-205309,2,spin,space,100,28772,true,200,930.402,
20260527-205309,2,spin,space,100,28777,true,200,916.306,
20260527-205309,2,spin,space,100,28782,true,200,781.790,
20260527-205309,2,spin,space,100,28784,true,200,775.807,
20260527-205309,2,spin,space,100,28766,true,200,1087.715,
20260527-205309,2,spin,space,100,28788,true,200,764.644,
20260527-205309,2,spin,space,100,28767,true,200,1085.296,
20260527-205309,2,spin,space,100,28781,true,200,900.570,
20260527-205309,2,spin,space,100,28783,true,200,787.703,
20260527-205309,2,spin,space,100,28785,true,200,807.316,
20260527-205309,2,spin,space,100,28725,true,200,1902.143,
20260527-205309,2,spin,space,100,28789,true,200,923.106,
20260527-205309,2,spin,space,100,28761,true,200,1405.729,
20260527-205309,2,spin,space,100,28794,true,200,802.236,
20260527-205309,2,spin,space,100,28736,true,200,1765.992,
20260527-205309,2,spin,space,100,28753,true,200,1474.766,
20260527-205309,2,spin,space,100,28790,true,200,935.656,
20260527-205309,2,spin,space,100,28791,true,200,933.933,
20260527-205309,2,spin,space,100,28745,true,200,1647.315,
20260527-205309,2,spin,space,100,28795,true,200,829.446,
20260527-205309,2,spin,space,100,28797,true,200,928.805,
20260527-205309,2,spin,space,100,28800,true,200,923.418,
20260527-205309,2,spin,space,100,28773,true,200,1255.714,
20260527-205309,2,spin,space,100,28796,true,200,949.932,
20260527-205309,2,spin,space,100,28768,true,200,1394.446,
20260527-205309,2,spin,space,100,28778,true,200,1250.805,
20260527-205309,2,spin,space,100,28799,true,200,947.653,
20260527-205309,2,spin,space,100,28786,true,200,1106.821,
20260527-205309,2,spin,space,100,28798,true,200,959.026,
20260527-205309,2,spin,space,100,28801,true,200,934.328,
20260527-205309,2,spin,space,100,28792,true,200,1107.755,
20260527-205309,2,spin,space,100,28762,true,200,1593.463,
20260527-205309,2,spin,space,100,28803,true,200,970.913,
20260527-205309,2,spin,space,100,28805,true,200,961.669,
20260527-205309,2,spin,space,100,28802,true,200,974.439,
20260527-205309,2,spin,space,100,28754,true,200,1769.149,
20260527-205309,2,spin,space,100,28726,true,200,2221.393,
20260527-205309,2,spin,space,100,28737,true,200,2076.066,
20260527-205309,2,spin,space,100,28804,true,200,969.774,
20260527-205309,2,spin,space,100,28746,true,200,1948.308,
20260527-205309,2,spin,space,100,28806,true,200,1093.179,
20260527-205309,2,spin,space,100,28779,true,200,1549.418,
20260527-205309,2,spin,space,100,28738,true,200,2233.517,
20260527-205309,2,spin,space,100,28755,true,200,1929.447,
20260527-205309,2,spin,space,100,28769,true,200,1716.695,
20260527-205309,2,spin,space,100,28787,true,200,1433.182,
20260527-205309,2,spin,space,100,28727,true,200,2411.347,
20260527-205309,2,spin,space,100,28774,true,200,1616.302,
20260527-205309,2,spin,space,100,28763,true,200,1793.668,
20260527-205309,2,spin,space,100,28747,true,200,2164.278,
20260527-205309,2,spin,space,100,28793,true,200,1433.289,
20260527-205309,2,spin,space,100,28739,true,200,2407.281,
20260527-205309,2,spin,space,100,28756,true,200,2097.577,
20260527-205309,2,spin,space,100,28780,true,200,1739.066,
20260527-205309,2,spin,space,100,28770,true,200,1889.574,
20260527-205309,2,spin,space,100,28730,true,200,2598.764,
20260527-205309,2,spin,space,100,28775,true,200,1810.363,
20260527-205309,2,spin,space,100,28731,true,200,2599.531,
20260527-205309,2,spin,space,100,28748,true,200,2347.649,
20260527-205309,2,spin,space,100,28764,true,200,2006.229,
20260527-205309,2,spin,space,100,28776,true,200,1908.012,
20260527-205309,2,spin,space,100,28740,true,200,2580.091,
20260527-205309,2,spin,space,100,28771,true,200,2061.459,
20260527-205309,2,spin,space,100,28728,true,200,2758.421,
20260527-205309,2,spin,space,100,28757,true,200,2288.527,
20260527-205309,2,spin,space,100,28813,true,200,1369.340,
20260527-205309,2,spin,space,100,28729,true,200,2793.107,
20260527-205309,2,spin,space,100,28741,true,200,2661.577,
20260527-205309,2,spin,space,100,28765,true,200,2196.932,
20260527-205309,2,spin,space,100,28749,true,200,2540.631,
20260527-205309,2,spin,space,100,28849,true,200,951.026,
20260527-205309,2,spin,space,100,28742,true,200,2663.085,
20260527-205309,2,spin,space,100,28850,true,200,994.211,
20260527-205309,2,spin,space,100,28855,true,200,866.564,
20260527-205309,2,spin,space,100,28856,true,200,872.458,
20260527-205309,2,spin,space,100,28857,true,200,873.873,
20260527-205309,2,spin,space,100,28859,true,200,895.047,
20260527-205309,2,spin,space,100,28858,true,200,900.482,
20260527-205309,2,spin,space,100,28860,true,200,909.171,
20260527-205309,2,spin,space,100,28861,true,200,915.670,
20260527-205309,2,spin,space,100,28862,true,200,806.159,
20260527-205309,2,spin,space,100,28863,true,200,817.042,
20260527-205309,2,spin,space,100,28864,true,200,842.211,
20260527-205309,2,spin,space,100,28865,true,200,851.954,
20260527-205309,2,spin,space,100,28758,true,200,2582.005,
20260527-205309,2,spin,space,100,28732,true,200,3031.102,
20260527-205309,2,spin,space,100,28871,true,200,867.648,
20260527-205309,2,spin,space,100,28868,true,200,883.348,
20260527-205309,2,spin,space,100,28874,true,200,758.040,
20260527-205309,2,spin,space,100,28750,true,200,2815.257,
20260527-205309,2,spin,space,100,28845,true,200,1247.339,
20260527-205309,2,spin,space,100,28876,true,200,771.285,
20260527-205309,2,spin,space,100,28851,true,200,1256.920,
20260527-205309,2,spin,space,100,28879,true,200,811.193,
20260527-205309,2,spin,space,100,28878,true,200,819.933,
20260527-205309,2,spin,space,100,28882,true,200,728.258,
20260527-205309,2,spin,space,100,28881,true,200,818.996,
20260527-205309,2,spin,space,100,28880,true,200,828.893,
20260527-205309,2,spin,space,100,28884,true,200,742.123,
20260527-205309,2,spin,space,100,28883,true,200,751.687,
20260527-205309,2,spin,space,100,28886,true,200,739.066,
20260527-205309,2,spin,space,100,28885,true,200,764.358,
20260527-205309,2,spin,space,100,28887,true,200,753.229,
20260527-205309,2,spin,space,100,28829,true,200,1781.155,
20260527-205309,2,spin,space,100,28866,true,200,1159.205,
20260527-205309,2,spin,space,100,28869,true,200,1191.150,
20260527-205309,2,spin,space,100,28733,true,200,3301.219,
20260527-205309,2,spin,space,100,28872,true,200,1080.975,
20260527-205309,2,spin,space,100,28751,true,200,3151.040,
20260527-205309,2,spin,space,100,28875,true,200,1091.248,
20260527-205309,2,spin,space,100,28877,true,200,1096.230,
20260527-205309,2,spin,space,100,28852,true,200,1477.777,
20260527-205309,2,spin,space,100,28867,true,200,1317.436,
20260527-205309,2,spin,space,100,28830,true,200,1938.315,
20260527-205309,2,spin,space,100,28891,true,200,897.720,
20260527-205309,2,spin,space,100,28807,true,200,2321.376,
20260527-205309,2,spin,space,100,28870,true,200,1357.101,
20260527-205309,2,spin,space,100,28873,true,200,1207.067,
20260527-205309,2,spin,space,100,28912,true,200,598.753,
20260527-205309,2,spin,space,100,28934,true,200,253.850,
20260527-205309,2,spin,space,100,28901,true,200,781.614,
20260527-205309,2,spin,space,100,28853,true,200,1620.969,
20260527-205309,2,spin,space,100,28923,true,200,515.555,
