service,scenario,concurrency,request_no,status,bytes,latency_ms,error
spin,health,25,36,200,27,16.375200,
spin,health,25,37,200,27,6.962800,
spin,health,25,38,200,27,6.202400,
spin,health,25,39,200,27,7.647300,
spin,health,25,40,200,27,7.374900,
spin,health,25,41,200,27,5.610200,
spin,health,25,42,200,27,4.750500,
spin,health,25,43,200,27,5.316500,
spin,health,25,44,200,27,5.550700,
spin,health,25,45,200,27,8.688200,
spin,health,25,46,200,27,9.105600,
spin,health,25,47,200,27,6.625500,
spin,health,25,48,200,27,6.560500,
spin,health,25,49,200,27,9.432600,
spin,health,25,50,200,27,8.207600,
spin,health,25,51,200,27,9.797000,
spin,health,25,52,200,27,7.699800,
spin,health,25,53,200,27,7.191400,
spin,health,25,54,200,27,8.018300,
spin,health,25,55,200,27,8.846700,
spin,health,25,56,200,27,7.655900,
spin,health,25,57,200,27,8.800800,
spin,health,25,58,200,27,10.191200,
spin,health,25,59,200,27,5.989700,
spin,health,25,60,200,27,8.350800,
spin,health,25,61,200,27,7.993700,
spin,health,25,62,200,27,8.172800,
spin,health,25,63,200,27,6.634800,
spin,health,25,64,200,27,10.471500,
spin,health,25,65,200,27,8.439400,
spin,health,25,66,200,27,6.921900,
spin,health,25,67,200,27,4.724400,
spin,health,25,68,200,27,10.355200,
spin,health,25,69,200,27,8.103200,
spin,health,25,70,200,27,8.126600,
spin,health,25,71,200,27,4.410600,
spin,health,25,72,200,27,6.070200,
spin,health,25,73,200,27,4.432700,
spin,health,25,74,200,27,6.329900,
spin,health,25,75,200,27,4.031500,
spin,health,25,76,200,27,6.532000,
spin,health,25,77,200,27,6.173200,
spin,health,25,78,200,27,6.319600,
spin,health,25,79,200,27,5.531400,
spin,health,25,80,200,27,8.172500,
spin,health,25,81,200,27,8.109600,
spin,health,25,82,200,27,6.993500,
spin,health,25,83,200,27,5.345700,
spin,health,25,84,200,27,7.635400,
spin,health,25,85,200,27,9.157600,
spin,health,25,86,200,27,8.616500,
spin,health,25,87,200,27,7.058100,
spin,health,25,88,200,27,7.963000,
spin,health,25,89,200,27,6.957400,
spin,health,25,90,200,27,9.587300,
spin,health,25,91,200,27,7.607200,
spin,health,25,92,200,27,9.760300,
spin,health,25,93,200,27,6.983300,
spin,health,25,94,200,27,7.408800,
spin,health,25,95,200,27,5.426000,
spin,health,25,96,200,27,8.644000,
spin,health,25,97,200,27,5.352900,
spin,health,25,98,200,27,5.538200,
spin,health,25,99,200,27,5.498400,
spin,health,25,100,200,27,6.332000,
spin,health,50,1,200,27,6.422900,
spin,health,50,2,200,27,6.124400,
spin,health,50,3,200,27,3.094300,
spin,health,50,4,200,27,4.906000,
spin,health,50,5,200,27,4.385900,
spin,health,50,6,200,27,4.104500,
spin,health,50,7,200,27,4.062900,
spin,health,50,8,200,27,5.762700,
spin,health,50,9,200,27,3.304100,
spin,health,50,10,200,27,2.449700,
spin,health,50,11,200,27,3.914200,
spin,health,50,12,200,27,3.105200,
spin,health,50,13,200,27,3.366800,
spin,health,50,14,200,27,3.667400,
spin,health,50,15,200,27,3.624000,
spin,health,50,16,200,27,5.940000,
spin,health,50,17,200,27,5.383600,
spin,health,50,18,200,27,4.105700,
spin,health,50,19,200,27,5.413900,
spin,health,50,20,200,27,6.188800,
spin,health,50,21,200,27,5.196500,
spin,health,50,22,200,27,4.439100,
spin,health,50,23,200,27,3.586900,
spin,health,50,24,200,27,3.688900,
spin,health,50,25,200,27,4.888000,
spin,health,50,26,200,27,6.927800,
spin,health,50,27,200,27,3.717400,
spin,health,50,28,200,27,3.892700,
spin,health,50,29,200,27,4.496500,
spin,health,50,30,200,27,8.143900,
spin,health,50,31,200,27,6.577900,
spin,health,50,32,200,27,3.411300,
spin,health,50,33,200,27,4.592200,
spin,health,50,34,200,27,5.595900,
spin,health,50,35,200,27,6.384200,
spin,health,50,36,200,27,2.466800,
spin,health,50,37,200,27,5.839500,
spin,health,50,38,200,27,6.727300,
spin,health,50,39,200,27,5.150900,
spin,health,50,40,200,27,4.750400,
spin,health,50,41,200,27,5.845400,
spin,health,50,42,200,27,5.098200,
spin,health,50,43,200,27,7.406900,
spin,health,50,44,200,27,6.229300,
spin,health,50,45,200,27,5.453000,
spin,health,50,46,200,27,5.180900,
spin,health,50,47,200,27,7.195100,
spin,health,50,48,200,27,4.344500,
spin,health,50,49,200,27,5.688900,
spin,health,50,50,200,27,3.346000,
spin,health,50,51,200,27,5.611800,
spin,health,50,52,200,27,2.833600,
spin,health,50,53,200,27,6.062600,
spin,health,50,54,200,27,5.520700,
spin,health,50,55,200,27,3.216900,
spin,health,50,56,200,27,6.079400,
spin,health,50,57,200,27,6.912600,
spin,health,50,58,200,27,3.707900,
spin,health,50,59,200,27,5.586200,
spin,health,50,60,200,27,6.353400,
spin,health,50,61,200,27,6.142700,
spin,health,50,62,200,27,5.014900,
spin,health,50,63,200,27,2.698500,
spin,health,50,64,200,27,1.597500,
spin,health,50,65,200,27,5.757300,
spin,health,50,66,200,27,4.353300,
spin,health,50,67,200,27,3.258900,
spin,health,50,68,200,27,5.053600,
spin,health,50,69,200,27,5.135600,
spin,health,50,70,200,27,6.969200,
spin,health,50,71,200,27,5.599100,
spin,health,50,72,200,27,5.013400,
spin,health,50,73,200,27,4.060900,
spin,health,50,74,200,27,4.575300,
spin,health,50,75,200,27,6.214100,
spin,health,50,76,200,27,5.253000,
spin,health,50,77,200,27,3.230100,
spin,health,50,78,200,27,4.181900,
spin,health,50,79,200,27,6.894800,
spin,health,50,80,200,27,4.332000,
spin,health,50,81,200,27,5.346500,
spin,health,50,82,200,27,4.215000,
spin,health,50,83,200,27,5.277100,
spin,health,50,84,200,27,2.459100,
spin,health,50,85,200,27,5.180300,
spin,health,50,86,200,27,4.751900,
spin,health,50,87,200,27,3.323700,
spin,health,50,88,200,27,2.008700,
spin,health,50,89,200,27,4.560100,
spin,health,50,90,200,27,4.207400,
spin,health,50,91,200,27,4.008300,
spin,health,50,92,200,27,3.508600,
spin,health,50,93,200,27,4.180300,
spin,health,50,94,200,27,4.145700,
spin,health,50,95,200,27,4.219900,
spin,health,50,96,200,27,3.650800,
spin,health,50,97,200,27,4.161600,
spin,health,50,98,200,27,4.453900,
spin,health,50,99,200,27,4.746900,
spin,health,50,100,200,27,4.143400,
